"year";"plot";"guilds";"intraguild.type";"metric";"value"
2020;6;"floral visitors";"mean_field";"complexity";0,272165526975909
2019;7;"floral visitors";"mean_field";"complexity";0,0108887990566672
2020;7;"floral visitors";"mean_field";"complexity";0,0232103541274264
2019;8;"floral visitors";"mean_field";"complexity";0,00813250060790444
2020;8;"floral visitors";"mean_field";"complexity";0,00892155088769699
2019;9;"floral visitors";"mean_field";"complexity";0,0272417882641598
2020;9;"floral visitors";"mean_field";"complexity";0,0121267812518166
2019;1;"herbivores";"mean_field";"complexity";0,00983160128065227
2020;1;"herbivores";"mean_field";"complexity";0,00983160128065227
2019;2;"herbivores";"mean_field";"complexity";0,0135894152498506
2020;2;"herbivores";"mean_field";"complexity";0,00892155088769699
2019;3;"herbivores";"mean_field";"complexity";0,0135894152498506
2020;3;"herbivores";"mean_field";"complexity";0,00892155088769699
2019;4;"herbivores";"mean_field";"complexity";0,0135894152498506
2020;4;"herbivores";"mean_field";"complexity";0,0121267812518166
2019;5;"herbivores";"mean_field";"complexity";0,0121267812518166
2020;5;"herbivores";"mean_field";"complexity";0,0135894152498506
2019;6;"herbivores";"mean_field";"complexity";0,00892155088769699
2020;6;"herbivores";"mean_field";"complexity";0,00892155088769699
2019;7;"herbivores";"mean_field";"complexity";0,0153347902076079
2020;7;"herbivores";"mean_field";"complexity";0,0121267812518166
2019;8;"herbivores";"mean_field";"complexity";0,0135894152498506
2020;8;"herbivores";"mean_field";"complexity";0,0108887990566672
2019;9;"herbivores";"mean_field";"complexity";0,00892155088769699
2020;9;"herbivores";"mean_field";"complexity";0,00983160128065227
2019;1;"plants-floral visitors";"mean_field";"complexity";0,095820845723501
2020;1;"plants-floral visitors";"mean_field";"complexity";0,075442234604939
2019;2;"plants-floral visitors";"mean_field";"complexity";0,101566244557071
2020;2;"plants-floral visitors";"mean_field";"complexity";0,0650743433218827
2019;3;"plants-floral visitors";"mean_field";"complexity";0,103542101658757
2020;3;"plants-floral visitors";"mean_field";"complexity";0,083205991255147
2019;4;"plants-floral visitors";"mean_field";"complexity";0,116933442349066
2020;4;"plants-floral visitors";"mean_field";"complexity";0,183190427565295
2019;5;"plants-floral visitors";"mean_field";"complexity";0,130211088660141
2020;5;"plants-floral visitors";"mean_field";"complexity";0,164166871033466
2019;6;"plants-floral visitors";"mean_field";"complexity";0,139987652144604
2020;6;"plants-floral visitors";"mean_field";"complexity";0,359307089353308
2019;7;"plants-floral visitors";"mean_field";"complexity";0,0917909529529623
2020;7;"plants-floral visitors";"mean_field";"complexity";0,172555483688434
2019;8;"plants-floral visitors";"mean_field";"complexity";0,0716515302192554
2020;8;"plants-floral visitors";"mean_field";"complexity";0,0915674772862865
2019;9;"plants-floral visitors";"mean_field";"complexity";0,128784753032887
2020;9;"plants-floral visitors";"mean_field";"complexity";0,0890692566489255
2019;1;"plants-herbivores";"mean_field";"complexity";0,113784145580953
2020;1;"plants-herbivores";"mean_field";"complexity";0,126016560852551
2019;2;"plants-herbivores";"mean_field";"complexity";0,0922674853237923
2020;2;"plants-herbivores";"mean_field";"complexity";0,1209352555067
2019;3;"plants-herbivores";"mean_field";"complexity";0,130117021607188
2020;3;"plants-herbivores";"mean_field";"complexity";0,0969738345685055
2019;4;"plants-herbivores";"mean_field";"complexity";0,108023994115389
2020;4;"plants-herbivores";"mean_field";"complexity";0,0960410382677263
2019;5;"plants-herbivores";"mean_field";"complexity";0,10245324216167
2020;5;"plants-herbivores";"mean_field";"complexity";0,0916846897823704
2019;6;"plants-herbivores";"mean_field";"complexity";0,143732176346976
2020;6;"plants-herbivores";"mean_field";"complexity";0,116979167224528
2019;7;"plants-herbivores";"mean_field";"complexity";0,084798768419057
2020;7;"plants-herbivores";"mean_field";"complexity";0,0646896384171043
2019;8;"plants-herbivores";"mean_field";"complexity";0,129735950901228
2020;8;"plants-herbivores";"mean_field";"complexity";0,0594123616444626
2019;9;"plants-herbivores";"mean_field";"complexity";0,0732806138261828
2020;9;"plants-herbivores";"mean_field";"complexity";0,0809298822380532
2019;1;"all";"mean_field";"complexity";0,133767059950155
2020;1;"all";"mean_field";"complexity";0,135429352134295
2019;2;"all";"mean_field";"complexity";0,117916947788937
2020;2;"all";"mean_field";"complexity";0,127577605875423
2019;3;"all";"mean_field";"complexity";0,149096937964365
2020;3;"all";"mean_field";"complexity";0,115919895746219
2019;4;"all";"mean_field";"complexity";0,139735112688609
2020;4;"all";"mean_field";"complexity";0,160361359097709
2019;5;"all";"mean_field";"complexity";0,13926342996991
2020;5;"all";"mean_field";"complexity";0,145894937522465
2019;6;"all";"mean_field";"complexity";0,178466180328987
2020;6;"all";"mean_field";"complexity";0,235913007901004
2019;7;"all";"mean_field";"complexity";0,111723391750958
2020;7;"all";"mean_field";"complexity";0,149465030711145
2019;8;"all";"mean_field";"complexity";0,136085857741745
2020;8;"all";"mean_field";"complexity";0,0980556388892901
2019;9;"all";"mean_field";"complexity";0,123311916671346
2020;9;"all";"mean_field";"complexity";0,107287504620835
2019;1;"plants";"nesting_larvae";"complexity";0,0253955388217747
2020;1;"plants";"nesting_larvae";"complexity";0,0253955388217747
2019;2;"plants";"nesting_larvae";"complexity";0,0278042820432918
2020;2;"plants";"nesting_larvae";"complexity";0,0278042820432918
2019;3;"plants";"nesting_larvae";"complexity";0,0299655324113144
2020;3;"plants";"nesting_larvae";"complexity";0,0299655324113144
2019;4;"plants";"nesting_larvae";"complexity";0,047534700841686
2020;4;"plants";"nesting_larvae";"complexity";0,047534700841686
2019;5;"plants";"nesting_larvae";"complexity";0,0346572011771183
2020;5;"plants";"nesting_larvae";"complexity";0,0346572011771183
2019;6;"plants";"nesting_larvae";"complexity";0,0497422159441291
2020;6;"plants";"nesting_larvae";"complexity";0,0497422159441291
2019;7;"plants";"nesting_larvae";"complexity";0,0158535889164601
2020;7;"plants";"nesting_larvae";"complexity";0,0158535889164601
2019;8;"plants";"nesting_larvae";"complexity";0,0171557315311425
2020;8;"plants";"nesting_larvae";"complexity";0,0171557315311425
2019;9;"plants";"nesting_larvae";"complexity";0,0223861223347441
2020;9;"plants";"nesting_larvae";"complexity";0,0223861223347441
2019;1;"floral visitors";"nesting_larvae";"complexity";0,0429775735273201
2020;1;"floral visitors";"nesting_larvae";"complexity";0,0231727882349782
2019;2;"floral visitors";"nesting_larvae";"complexity";0,0601496273161615
2020;2;"floral visitors";"nesting_larvae";"complexity";0,023938189505201
2019;3;"floral visitors";"nesting_larvae";"complexity";0,0486863833487795
2020;3;"floral visitors";"nesting_larvae";"complexity";0,0268489977870842
2019;4;"floral visitors";"nesting_larvae";"complexity";0,0509785697953252
2020;4;"floral visitors";"nesting_larvae";"complexity";0,0939627456600415
2019;5;"floral visitors";"nesting_larvae";"complexity";0,0692452716031575
2020;5;"floral visitors";"nesting_larvae";"complexity";0,0922180118645339
2019;6;"floral visitors";"nesting_larvae";"complexity";0,0493195728640234
2020;6;"floral visitors";"nesting_larvae";"complexity";0,288675134594813
2019;7;"floral visitors";"nesting_larvae";"complexity";0,021040245210468
2020;7;"floral visitors";"nesting_larvae";"complexity";0,0349524887216883
2019;8;"floral visitors";"nesting_larvae";"complexity";0,0168700740810569
2020;8;"floral visitors";"nesting_larvae";"complexity";0,0177709583956989
2019;9;"floral visitors";"nesting_larvae";"complexity";0,0427482974506793
2020;9;"floral visitors";"nesting_larvae";"complexity";0,0208268924568529
2019;1;"herbivores";"nesting_larvae";"complexity";0,0194198448541874
2020;1;"herbivores";"nesting_larvae";"complexity";0,0190434274163614
2019;2;"herbivores";"nesting_larvae";"complexity";0,025030971720889
2020;2;"herbivores";"nesting_larvae";"complexity";0,0174423071115755
2019;3;"herbivores";"nesting_larvae";"complexity";0,0252617252361109
2020;3;"herbivores";"nesting_larvae";"complexity";0,0161978326370938
2019;4;"herbivores";"nesting_larvae";"complexity";0,0257919522709549
2020;4;"herbivores";"nesting_larvae";"complexity";0,0222211940127473
2019;5;"herbivores";"nesting_larvae";"complexity";0,0233365198156305
2020;5;"herbivores";"nesting_larvae";"complexity";0,0241128882131152
2019;6;"herbivores";"nesting_larvae";"complexity";0,0178423093897944
2020;6;"herbivores";"nesting_larvae";"complexity";0,0171759060694001
2019;7;"herbivores";"nesting_larvae";"complexity";0,0286942144101265
2020;7;"herbivores";"nesting_larvae";"complexity";0,022819522389878
2019;8;"herbivores";"nesting_larvae";"complexity";0,0251889992328494
2020;8;"herbivores";"nesting_larvae";"complexity";0,0202883584510126
2019;9;"herbivores";"nesting_larvae";"complexity";0,0178846168104672
2020;9;"herbivores";"nesting_larvae";"complexity";0,0192346058071117
2019;1;"plants-floral visitors";"nesting_larvae";"complexity";0,0747826264899363
2020;1;"plants-floral visitors";"nesting_larvae";"complexity";0,0521872916241114
2019;2;"plants-floral visitors";"nesting_larvae";"complexity";0,0882376373984098
2020;2;"plants-floral visitors";"nesting_larvae";"complexity";0,0520136881290507
2019;3;"plants-floral visitors";"nesting_larvae";"complexity";0,0870525334237399
2020;3;"plants-floral visitors";"nesting_larvae";"complexity";0,065687968638132
2019;4;"plants-floral visitors";"nesting_larvae";"complexity";0,102672694002072
2020;4;"plants-floral visitors";"nesting_larvae";"complexity";0,150235299673281
2019;5;"plants-floral visitors";"nesting_larvae";"complexity";0,105312459098381
2020;5;"plants-floral visitors";"nesting_larvae";"complexity";0,127039460124635
2019;6;"plants-floral visitors";"nesting_larvae";"complexity";0,112278522708094
2020;6;"plants-floral visitors";"nesting_larvae";"complexity";0,284271168348772
2019;7;"plants-floral visitors";"nesting_larvae";"complexity";0,0759470576730931
2020;7;"plants-floral visitors";"nesting_larvae";"complexity";0,14620222194029
2019;8;"plants-floral visitors";"nesting_larvae";"complexity";0,0570351998696147
2020;8;"plants-floral visitors";"nesting_larvae";"complexity";0,0726754886589358
2019;9;"plants-floral visitors";"nesting_larvae";"complexity";0,106022811126543
2020;9;"plants-floral visitors";"nesting_larvae";"complexity";0,0661936804567696
2019;1;"plants-herbivores";"nesting_larvae";"complexity";0,0900518319166764
2020;1;"plants-herbivores";"nesting_larvae";"complexity";0,101085694635916
2019;2;"plants-herbivores";"nesting_larvae";"complexity";0,0785788826626154
2020;2;"plants-herbivores";"nesting_larvae";"complexity";0,100517753943302
2019;3;"plants-herbivores";"nesting_larvae";"complexity";0,109219627468197
2020;3;"plants-herbivores";"nesting_larvae";"complexity";0,0840736428833782
2019;4;"plants-herbivores";"nesting_larvae";"complexity";0,0943672224940467
2020;4;"plants-herbivores";"nesting_larvae";"complexity";0,0855338026629803
2019;5;"plants-herbivores";"nesting_larvae";"complexity";0,0849065279417941
2020;5;"plants-herbivores";"nesting_larvae";"complexity";0,0782930848532607
2019;6;"plants-herbivores";"nesting_larvae";"complexity";0,120134034260718
2020;6;"plants-herbivores";"nesting_larvae";"complexity";0,101751156691174
2019;7;"plants-herbivores";"nesting_larvae";"complexity";0,0775363538575935
2020;7;"plants-herbivores";"nesting_larvae";"complexity";0,0588289890425895
2019;8;"plants-herbivores";"nesting_larvae";"complexity";0,118821063685613
2020;8;"plants-herbivores";"nesting_larvae";"complexity";0,0554149110539628
2019;9;"plants-herbivores";"nesting_larvae";"complexity";0,0623424791211909
2020;9;"plants-herbivores";"nesting_larvae";"complexity";0,0685443925372649
2019;1;"all";"nesting_larvae";"complexity";0,107603161861416
2020;1;"all";"nesting_larvae";"complexity";0,102562757891398
2019;2;"all";"nesting_larvae";"complexity";0,101968236312204
2020;2;"all";"nesting_larvae";"complexity";0,101168706200903
2019;3;"all";"nesting_larvae";"complexity";0,125305409515905
2020;3;"all";"nesting_larvae";"complexity";0,096404026619266
2019;4;"all";"nesting_larvae";"complexity";0,121849946683645
2020;4;"all";"nesting_larvae";"complexity";0,141253695301617
2019;5;"all";"nesting_larvae";"complexity";0,116868924063712
2020;5;"all";"nesting_larvae";"complexity";0,12548617675481
2019;6;"all";"nesting_larvae";"complexity";0,148318516218661
2020;6;"all";"nesting_larvae";"complexity";0,206620799911271
2019;7;"all";"nesting_larvae";"complexity";0,0945338317338899
2020;7;"all";"nesting_larvae";"complexity";0,128619898957119
2019;8;"all";"nesting_larvae";"complexity";0,110909122157685
2020;8;"all";"nesting_larvae";"complexity";0,0821983105592709
2019;9;"all";"nesting_larvae";"complexity";0,103869721874035
2020;9;"all";"nesting_larvae";"complexity";0,084942102461364
2019;1;"plants";"nesting_larvae_phenology";"complexity";0,0264336292826476
2020;1;"plants";"nesting_larvae_phenology";"complexity";0,0264336292826476
2019;2;"plants";"nesting_larvae_phenology";"complexity";0,0299765400102863
2020;2;"plants";"nesting_larvae_phenology";"complexity";0,0299765400102863
2019;3;"plants";"nesting_larvae_phenology";"complexity";0,030426452316171
2020;3;"plants";"nesting_larvae_phenology";"complexity";0,030426452316171
2019;4;"plants";"nesting_larvae_phenology";"complexity";0,0488437066532506
2020;4;"plants";"nesting_larvae_phenology";"complexity";0,0488437066532506
2019;5;"plants";"nesting_larvae_phenology";"complexity";0,0359754637315236
2020;5;"plants";"nesting_larvae_phenology";"complexity";0,0359754637315236
2019;6;"plants";"nesting_larvae_phenology";"complexity";0,0510983301442898
2020;6;"plants";"nesting_larvae_phenology";"complexity";0,0510983301442898
2019;7;"plants";"nesting_larvae_phenology";"complexity";0,0178739114941671
2020;7;"plants";"nesting_larvae_phenology";"complexity";0,0178739114941671
2019;8;"plants";"nesting_larvae_phenology";"complexity";0,0191474295308249
2020;8;"plants";"nesting_larvae_phenology";"complexity";0,0191474295308249
2019;9;"plants";"nesting_larvae_phenology";"complexity";0,0238784176590424
2020;9;"plants";"nesting_larvae_phenology";"complexity";0,0238784176590424
2019;1;"floral visitors";"nesting_larvae_phenology";"complexity";0,0493488321439369
2020;1;"floral visitors";"nesting_larvae_phenology";"complexity";0,0250072496508977
2019;2;"floral visitors";"nesting_larvae_phenology";"complexity";0,0683511517669435
2020;2;"floral visitors";"nesting_larvae_phenology";"complexity";0,025777101046711
2019;3;"floral visitors";"nesting_larvae_phenology";"complexity";0,0531519175278231
2020;3;"floral visitors";"nesting_larvae_phenology";"complexity";0,0297621568069039
2019;4;"floral visitors";"nesting_larvae_phenology";"complexity";0,0576896609523553
2020;4;"floral visitors";"nesting_larvae_phenology";"complexity";0,0985855011130694
2019;5;"floral visitors";"nesting_larvae_phenology";"complexity";0,0737566200509844
2020;5;"floral visitors";"nesting_larvae_phenology";"complexity";0,0953775178553844
2019;6;"floral visitors";"nesting_larvae_phenology";"complexity";0,0535306927926766
2020;6;"floral visitors";"nesting_larvae_phenology";"complexity";0,288675134594813
2019;7;"floral visitors";"nesting_larvae_phenology";"complexity";0,0241222304733892
2020;7;"floral visitors";"nesting_larvae_phenology";"complexity";0,0359822643964253
