"species";"prob_excl_mean";"prob_excl_lowerCI";"prob_excl_upperCI";"year";"plot";"guild";"intraguild.type"
"Meligethes_spp";0,0205442029289085;0,0201042015567039;0,0210011614504568;2019;5;"all";"nesting_larvae_phenology"
"Mirini_spp";0,0148584391931328;0,0145038375012121;0,0152082530300723;2019;5;"all";"nesting_larvae_phenology"
"Mordellidae";0,0223027623963839;0,0217568843692846;0,0228728375995282;2019;5;"all";"nesting_larvae_phenology"
"Otala_lactea";0,0180487490896749;0,0175917747853796;0,0184874972215974;2019;5;"all";"nesting_larvae_phenology"
"Philaenus_spumarius";0,0194285412087705;0,0189239934440674;0,0199532756393242;2019;5;"all";"nesting_larvae_phenology"
"Psilothrix_viridicoerulea";0,0314305198901411;0,0307525985062684;0,0321169806842867;2019;5;"all";"nesting_larvae_phenology"
"Tessellana_tessellata";0,0727770462952176;0,0717375021928673;0,0738082650419492;2019;5;"all";"nesting_larvae_phenology"
"Theba_pisana";0,129567780248006;0,128036137947428;0,1310177115426;2019;5;"all";"nesting_larvae_phenology"
"Dilophus_spp";0,0219770499773264;0,0214758730870423;0,0225022130888096;2019;5;"all";"nesting_larvae_phenology"
"Episyrphus_balteatus";0,020088903946172;0,0196481668279984;0,0205370429721024;2019;5;"all";"nesting_larvae_phenology"
"Eupeodes_corollae";0,0227552945155283;0,0222673767149145;0,0232376245449434;2019;5;"all";"nesting_larvae_phenology"
"Musca_spp";0,0182528337250759;0,0178577787243436;0,0186857681589746;2019;5;"all";"nesting_larvae_phenology"
"Nemotelus_spp";0,0132055786060933;0,0128825799218808;0,0135503434976454;2019;5;"all";"nesting_larvae_phenology"
"Scaeva_spp";0,0323076338347084;0,0316643387649681;0,0330003111453083;2019;5;"all";"nesting_larvae_phenology"
"Sphaerophoria_scripta";0,0229443373763735;0,0223540952369337;0,023571624352228;2019;5;"all";"nesting_larvae_phenology"
"Dilophus_spp";0,131310594007175;0,131296027343339;0,131324588877264;2019;5;"floral visitors";"nesting_larvae_phenology"
"Episyrphus_balteatus";0,146568131378676;0,146555228049764;0,146581299238668;2019;5;"floral visitors";"nesting_larvae_phenology"
"Eupeodes_corollae";0,162887573003835;0,162875838708491;0,162899098161834;2019;5;"floral visitors";"nesting_larvae_phenology"
"Musca_spp";0,118657554060893;0,118643611353041;0,118671111703974;2019;5;"floral visitors";"nesting_larvae_phenology"
"Nemotelus_spp";0,112432203157863;0,112419095218989;0,112446415721515;2019;5;"floral visitors";"nesting_larvae_phenology"
"Scaeva_spp";0,160460983866815;0,160449389604961;0,160472187401817;2019;5;"floral visitors";"nesting_larvae_phenology"
"Sphaerophoria_scripta";0,167682960524744;0,16766983481135;0,167696127609101;2019;5;"floral visitors";"nesting_larvae_phenology"
"Aelia_spp";0,058632533137277;0,058558317327883;0,0587072171137748;2019;5;"herbivores";"nesting_larvae_phenology"
"Brassicogethes_spp";0,0543212227257442;0,0542499625119198;0,054395263825476;2019;5;"herbivores";"nesting_larvae_phenology"
"Cantharis_coronata";0,0542327142708775;0,0541574788387824;0,0543064278840119;2019;5;"herbivores";"nesting_larvae_phenology"
"Cochlicella_barbara";0,0485383318111002;0,0484706631275241;0,0486028312828197;2019;5;"herbivores";"nesting_larvae_phenology"
"Conocephalus_dorsalis";0,0677798328133127;0,0676946315454629;0,067876106264888;2019;5;"herbivores";"nesting_larvae_phenology"
"Gryllus_bimaculatus";0,0485798998362371;0,0485103018004125;0,0486471670985378;2019;5;"herbivores";"nesting_larvae_phenology"
"Lepidoptera_caterpillar";0,0671250377013603;0,0670444948666954;0,0672058209026824;2019;5;"herbivores";"nesting_larvae_phenology"
"Malachius_bipustulatus";0,0787998143459256;0,0787092743528818;0,0788931159166372;2019;5;"herbivores";"nesting_larvae_phenology"
"Meligethes_spp";0,0762308373711335;0,0761425661637488;0,0763099656797208;2019;5;"herbivores";"nesting_larvae_phenology"
"Mirini_spp";0,0558739789672382;0,0557939095516749;0,0559493231189815;2019;5;"herbivores";"nesting_larvae_phenology"
"Mordellidae";0,0759002477811264;0,0758021814233647;0,0759886360614884;2019;5;"herbivores";"nesting_larvae_phenology"
"Otala_lactea";0,0568049388263428;0,0567333746553868;0,0568766777184226;2019;5;"herbivores";"nesting_larvae_phenology"
"Philaenus_spumarius";0,0456851374930674;0,045616864590323;0,0457493542393784;2019;5;"herbivores";"nesting_larvae_phenology"
"Psilothrix_viridicoerulea";0,0836826408996231;0,0835872734205127;0,0837807920577775;2019;5;"herbivores";"nesting_larvae_phenology"
"Tessellana_tessellata";0,0664900975765554;0,0664146990439109;0,0665705577035954;2019;5;"herbivores";"nesting_larvae_phenology"
"Theba_pisana";0,0613227344430784;0,0612284309821766;0,061412367623198;2019;5;"herbivores";"nesting_larvae_phenology"
"BEMA";0,0381426629241153;0,0379361235686622;0,0383578099524256;2019;5;"plants-floral visitors";"nesting_larvae_phenology"
"CETE";0,0277520243228898;0,0275821933580572;0,0279281822831504;2019;5;"plants-floral visitors";"nesting_larvae_phenology"
"CHFU";0,106849305547365;0,106584596104062;0,107112233810272;2019;5;"plants-floral visitors";"nesting_larvae_phenology"
"HOMA";0,126877096270301;0,126269797702181;0,127488321532018;2019;5;"plants-floral visitors";"nesting_larvae_phenology"
"LEMA";0,114257664588148;0,113916414571132;0,1145921974344;2019;5;"plants-floral visitors";"nesting_larvae_phenology"
"MESP";0,0353524994747507;0,0351475925127116;0,0355600324888941;2019;5;"plants-floral visitors";"nesting_larvae_phenology"
"PAIN";0,0321843936189767;0,0320016247251987;0,0323590201020778;2019;5;"plants-floral visitors";"nesting_larvae_phenology"
"POMA";0,037203235537238;0,0370090765885169;0,0374004934389395;2019;5;"plants-floral visitors";"nesting_larvae_phenology"
"PUPA";0,0287190234744221;0,0285576881639193;0,0288939836816442;2019;5;"plants-floral visitors";"nesting_larvae_phenology"
"RAPE";0,028421137425623;0,0282489909504987;0,028598123861414;2019;5;"plants-floral visitors";"nesting_larvae_phenology"
"SASO";0,0373481286494752;0,0371405462482333;0,0375591191151144;2019;5;"plants-floral visitors";"nesting_larvae_phenology"
"SOAS";0,0258358180609359;0,0256786019798828;0,026004299119188;2019;5;"plants-floral visitors";"nesting_larvae_phenology"
"Dilophus_spp";0,0663065464774947;0,0660358352668063;0,066563123902204;2019;5;"plants-floral visitors";"nesting_larvae_phenology"
"Episyrphus_balteatus";0,0331719530116215;0,0329943611426012;0,0333369139290595;2019;5;"plants-floral visitors";"nesting_larvae_phenology"
"Eupeodes_corollae";0,0698031058780745;0,0695625988274588;0,0700685241783722;2019;5;"plants-floral visitors";"nesting_larvae_phenology"
"Musca_spp";0,0345427122474642;0,0343613676926795;0,0347348609005408;2019;5;"plants-floral visitors";"nesting_larvae_phenology"
"Nemotelus_spp";0,0248685069210302;0,0247230031085935;0,0250234418911577;2019;5;"plants-floral visitors";"nesting_larvae_phenology"
"Scaeva_spp";0,0612407234471742;0,0609905123187072;0,0614869213919493;2019;5;"plants-floral visitors";"nesting_larvae_phenology"
"Sphaerophoria_scripta";0,0711234621229;0,0708201278227061;0,0714339832390548;2019;5;"plants-floral visitors";"nesting_larvae_phenology"
"BEMA";0,0170121262452888;0,0166127480744263;0,0174260361676054;2019;5;"plants-herbivores";"nesting_larvae_phenology"
"CETE";0,0171298198193044;0,0167111039094832;0,0175671730531086;2019;5;"plants-herbivores";"nesting_larvae_phenology"
"CHFU";0,0220739035723767;0,0215677275709595;0,0226040560414393;2019;5;"plants-herbivores";"nesting_larvae_phenology"
"HOMA";0,0316607067350049;0,0310239487206356;0,0323246557518428;2019;5;"plants-herbivores";"nesting_larvae_phenology"
"LEMA";0,0144872711709612;0,014112676385093;0,0148709908126347;2019;5;"plants-herbivores";"nesting_larvae_phenology"
"MESP";0,0165592686625223;0,0161565560757475;0,0169844673671848;2019;5;"plants-herbivores";"nesting_larvae_phenology"
"PAIN";0,020704874137799;0,0201907703490444;0,0212124937815461;2019;5;"plants-herbivores";"nesting_larvae_phenology"
"POMA";0,0184398182406098;0,0179939050676179;0,018875947961973;2019;5;"plants-herbivores";"nesting_larvae_phenology"
"PUPA";0,0182124217037934;0,0178188684499791;0,0186734283255527;2019;5;"plants-herbivores";"nesting_larvae_phenology"
"RAPE";0,0225174624523998;0,0219937144665432;0,0231001563110142;2019;5;"plants-herbivores";"nesting_larvae_phenology"
"SASO";0,0160812586428179;0,0156753731337436;0,0165014792733185;2019;5;"plants-herbivores";"nesting_larvae_phenology"
"SOAS";0,0151101462449826;0,0147561198472631;0,0154866996310724;2019;5;"plants-herbivores";"nesting_larvae_phenology"
"Aelia_spp";0,0568374643483435;0,055970847570457;0,057693447949661;2019;5;"plants-herbivores";"nesting_larvae_phenology"
"Brassicogethes_spp";0,0256632276488965;0,0250731248396804;0,0262964225562051;2019;5;"plants-herbivores";"nesting_larvae_phenology"
"Cantharis_coronata";0,0240789865279794;0,0234648863599244;0,0246645102665029;2019;5;"plants-herbivores";"nesting_larvae_phenology"
"Cochlicella_barbara";0,147379308573845;0,146139884147057;0,148701789936491;2019;5;"plants-herbivores";"nesting_larvae_phenology"
"Conocephalus_dorsalis";0,0337545449808328;0,0330943462068794;0,0343704156388535;2019;5;"plants-herbivores";"nesting_larvae_phenology"
"Gryllus_bimaculatus";0,0228668491055463;0,0223594446305248;0,0234005137715524;2019;5;"plants-herbivores";"nesting_larvae_phenology"
"Lepidoptera_caterpillar";0,0253203270565667;0,024780893181201;0,0259439211389731;2019;5;"plants-herbivores";"nesting_larvae_phenology"
"Malachius_bipustulatus";0,0325717720726131;0,0319049707392236;0,0333201747720118;2019;5;"plants-herbivores";"nesting_larvae_phenology"
"Meligethes_spp";0,0375704063916876;0,0368434569378779;0,038344187448347;2019;5;"plants-herbivores";"nesting_larvae_phenology"
"Mirini_spp";0,0250656780044226;0,0244420051212294;0,0257398225827266;2019;5;"plants-herbivores";"nesting_larvae_phenology"
"Mordellidae";0,0263060103984525;0,0257371184944992;0,0268998680279854;2019;5;"plants-herbivores";"nesting_larvae_phenology"
"Otala_lactea";0,0205336334477737;0,0200990437841939;0,0209640192813508;2019;5;"plants-herbivores";"nesting_larvae_phenology"
"Philaenus_spumarius";0,0216755179700328;0,021185110942625;0,0221843739291411;2019;5;"plants-herbivores";"nesting_larvae_phenology"
"Psilothrix_viridicoerulea";0,0475791850980813;0,0467581578771772;0,048482412857447;2019;5;"plants-herbivores";"nesting_larvae_phenology"
"Tessellana_tessellata";0,0806576030586395;0,0795480495782047;0,0818458444715462;2019;5;"plants-herbivores";"nesting_larvae_phenology"
"Theba_pisana";0,142150407688425;0,140864653640919;0,14337138529015;2019;5;"plants-herbivores";"nesting_larvae_phenology"
"BEMA";0,0608660040558065;0,0608189361720933;0,060917544956226;2019;5;"plants";"nesting_larvae_phenology"
"CETE";0,0454390197280095;0,0453881661664233;0,045490641969203;2019;5;"plants";"nesting_larvae_phenology"
"CHFU";0,0658465665792308;0,0657861710413217;0,0659029852406657;2019;5;"plants";"nesting_larvae_phenology"
"HOMA";0,360732847047922;0,360657128036305;0,360809569505022;2019;5;"plants";"nesting_larvae_phenology"
"LEMA";0,0869764785010901;0,0869195812312064;0,0870342893391807;2019;5;"plants";"nesting_larvae_phenology"
"MESP";0,0595917468846631;0,0595425563052127;0,0596383760251226;2019;5;"plants";"nesting_larvae_phenology"
"PAIN";0,0522005725178158;0,0521459509442534;0,0522562967812558;2019;5;"plants";"nesting_larvae_phenology"
"POMA";0,061600323258362;0,061549408136223;0,0616501959335261;2019;5;"plants";"nesting_larvae_phenology"
"PUPA";0,0463950228904917;0,0463450940003942;0,0464425877907138;2019;5;"plants";"nesting_larvae_phenology"
"RAPE";0,0581016486707107;0,0580430838678615;0,0581602408790868;2019;5;"plants";"nesting_larvae_phenology"
"SASO";0,0611045482463153;0,0610537341487412;0,0611553984995126;2019;5;"plants";"nesting_larvae_phenology"
"SOAS";0,0411452216195828;0,0410974852890042;0,0411954814311403;2019;5;"plants";"nesting_larvae_phenology"
"CETE";0,0112539426034677;0,0103299223312565;0,0123469571052458;2019;6;"all";"nesting_larvae_phenology"
"CHFU";0,0175276901162662;0,0166365896014025;0,018647795317053;2019;6;"all";"nesting_larvae_phenology"
"HOMA";0,014717887357755;0,0137662984552487;0,0157013423535272;2019;6;"all";"nesting_larvae_phenology"
"LEMA";0,0215686265291651;0,0201304365638309;0,0233061411008235;2019;6;"all";"nesting_larvae_phenology"
"PAIN";0,0152531482182119;0,0138044660400232;0,0171523820538062;2019;6;"all";"nesting_larvae_phenology"
"PLCO";0,0133479719808314;0,0124743026821274;0,0143648542568227;2019;6;"all";"nesting_larvae_phenology"
"POMA";0,0132025792928538;0,0118309018129988;0,0153530472510682;2019;6;"all";"nesting_larvae_phenology"
"PUPA";0,0119202813222172;0,0110500531694707;0,0128889985482114;2019;6;"all";"nesting_larvae_phenology"
"SPRU";0,0122415239765624;0,0114693483252512;0,0131328533666358;2019;6;"all";"nesting_larvae_phenology"
"Aelia_spp";0,0416618343244237;0,0391279051705374;0,0444102647895182;2019;6;"all";"nesting_larvae_phenology"
"Aiolopus_strepens";0,0153441329668778;0,0143283726690934;0,0165351901606621;2019;6;"all";"nesting_larvae_phenology"
"Brassicogethes_spp";0,0195326936027454;0,0183594362144227;0,0206454799972207;2019;6;"all";"nesting_larvae_phenology"
"Bruchidae";0,00993822534792151;0,00929189885434613;0,0106771930695007;2019;6;"all";"nesting_larvae_phenology"
"Cantharis_coronata";0,028149257231009;0,0264552153379681;0,0299012179629923;2019;6;"all";"nesting_larvae_phenology"
"Cercopoidea";0,0165945441025702;0,0156448822660543;0,0176379989305407;2019;6;"all";"nesting_larvae_phenology"
"Cochlicella_barbara";0,142383106871432;0,138203099878241;0,146613456165733;2019;6;"all";"nesting_larvae_phenology"
"Conocephalus_dorsalis";0,0243785535772646;0,0230597801310342;0,0258829335122835;2019;6;"all";"nesting_larvae_phenology"
"Lasiocampa_trifolii_caterpillar";0,0217668152947171;0,0205051638485017;0,0231582865727357;2019;6;"all";"nesting_larvae_phenology"
"Lepidoptera_caterpillar";0,0215088651377556;0,0203376708554106;0,0227723226890702;2019;6;"all";"nesting_larvae_phenology"
"Malachius_bipustulatus";0,0245489601890093;0,022378084130398;0,0277057533663424;2019;6;"all";"nesting_larvae_phenology"
"Meligethes_spp";0,0143224343625524;0,0135265701096308;0,0151859889433774;2019;6;"all";"nesting_larvae_phenology"
"Oedemeridae";0,0243137935799058;0,0229939164101922;0,0256890624249108;2019;6;"all";"nesting_larvae_phenology"
"Otala_lactea";0,0147281338613961;0,0138436908253528;0,0156362637727288;2019;6;"all";"nesting_larvae_phenology"
"Philaenus_spumarius";0,0154636380195301;0,0143552528142659;0,016712739076168;2019;6;"all";"nesting_larvae_phenology"
"Psilothrix_viridicoerulea";0,00560718514592015;0,00518593291225962;0,00607211086767637;2019;6;"all";"nesting_larvae_phenology"
"Pyrrhocoris_apterus";0,0126552559370267;0,0119115368633452;0,0134213250216211;2019;6;"all";"nesting_larvae_phenology"
"Tessellana_tessellata";0,0737059873745503;0,0707684821721451;0,0766719739394394;2019;6;"all";"nesting_larvae_phenology"
"Theba_pisana";0,144312788498051;0,140284658351864;0,148495155586584;2019;6;"all";"nesting_larvae_phenology"
"Andrena_cinerea";0,0140859087900226;0,0132715346767373;0,0149389964042986;2019;6;"all";"nesting_larvae_phenology"
"Chrysotoxum_spp";0,0157419369096455;0,0144463381809591;0,0171731498013912;2019;6;"all";"nesting_larvae_phenology"
"Dilophus_spp";0,0333194215174702;0,0319395174858412;0,0348132746238992;2019;6;"all";"nesting_larvae_phenology"
"Eristalis_spp";0,0241610332237683;0,0228507999127776;0,0255417862154348;2019;6;"all";"nesting_larvae_phenology"
"Eucera_spp";0,0159694810016509;0,0150939126372942;0,0168937545568236;2019;6;"all";"nesting_larvae_phenology"
"Eupeodes_corollae";0,0146091924089416;0,0138017023985019;0,0155235090644277;2019;6;"all";"nesting_larvae_phenology"
"Lomatia_spp";0,0167555870129726;0,0160178851684605;0,0176391943314045;2019;6;"all";"nesting_larvae_phenology"
"Musca_spp";0,0187879875814447;0,017741463461283;0,0198996741594745;2019;6;"all";"nesting_larvae_phenology"
"Sphaerophoria_scripta";0,0446195947320933;0,0430544305410951;0,0463285126450938;2019;6;"all";"nesting_larvae_phenology"
"Andrena_cinerea";0,114867513349738;0,114853881248381;0,114881530993898;2019;6;"floral visitors";"nesting_larvae_phenology"
"Chrysotoxum_spp";0,109087278761668;0,109073983495987;0,109100144603609;2019;6;"floral visitors";"nesting_larvae_phenology"
"Dilophus_spp";0,128878054603098;0,128863845391279;0,128891492504275;2019;6;"floral visitors";"nesting_larvae_phenology"
"Eristalis_spp";0,0982832837949151;0,0982708267175019;0,0982960013499528;2019;6;"floral visitors";"nesting_larvae_phenology"
"Eucera_spp";0,112922819829261;0,112910148767421;0,112935420599402;2019;6;"floral visitors";"nesting_larvae_phenology"
"Eupeodes_corollae";0,111439748914768;0,111427894280703;0,111451953509563;2019;6;"floral visitors";"nesting_larvae_phenology"
"Lomatia_spp";0,0916935621262053;0,0916806588051728;0,0917070213103537;2019;6;"floral visitors";"nesting_larvae_phenology"
"Musca_spp";0,121436762935152;0,121423585364896;0,121449589412529;2019;6;"floral visitors";"nesting_larvae_phenology"
"Sphaerophoria_scripta";0,111390975685194;0,111378469581559;0,111402814193769;2019;6;"floral visitors";"nesting_larvae_phenology"
"Aelia_spp";0,0616004733340328;0,0614840130476836;0,0617188158224299;2019;6;"herbivores";"nesting_larvae_phenology"
"Aiolopus_strepens";0,0393307557493316;0,0392491465042565;0,0394051593845362;2019;6;"herbivores";"nesting_larvae_phenology"
"Brassicogethes_spp";0,0510038275179149;0,0509020893241243;0,0511044407309792;2019;6;"herbivores";"nesting_larvae_phenology"
"Bruchidae";0,0316778032522401;0,0316092683244234;0,0317598759008478;2019;6;"herbivores";"nesting_larvae_phenology"
"Cantharis_coronata";0,0411237593822528;0,0410333461975221;0,0412161399152197;2019;6;"herbivores";"nesting_larvae_phenology"
"Cercopoidea";0,0450150096765326;0,0449231900800863;0,045112945800112;2019;6;"herbivores";"nesting_larvae_phenology"
"Cochlicella_barbara";0,0440109075705261;0,0439191378258241;0,0441067047679497;2019;6;"herbivores";"nesting_larvae_phenology"
