"species";"min_R";"max_R";"year";"plot";"guilds";"intraguild.type";"sp.guild";"guild.num"
"Mordellidae";-0,00351395022694678;0,22393038730485;"2020";2;"All";"Resources and 
phenology";"Herbivores";"three"
"Oedemeridae";-0,0147101982121072;0,225475489361949;"2020";2;"All";"Resources and 
phenology";"Herbivores";"three"
"Psilothrix_viridicoerulea";-0,213085343582527;0,189445225427653;"2020";2;"All";"Resources and 
phenology";"Herbivores";"three"
"Scyphophorus_spp";0,0107060623785903;0,254830974119371;"2020";2;"All";"Resources and 
phenology";"Herbivores";"three"
"Tessellana_tessellata";-0,0384054340841255;0,208804529946988;"2020";2;"All";"Resources and 
phenology";"Herbivores";"three"
"Tetranychus_urticae";-0,0027219725097768;0,19099092991962;"2020";2;"All";"Resources and 
phenology";"Herbivores";"three"
"Theba_pisana";0,0013096863838384;0,217208957736185;"2020";2;"All";"Resources and 
phenology";"Herbivores";"three"
"Anastoechus_spp";-0,330775918978568;0,183377924899925;"2020";2;"All";"Resources and 
phenology";"Pollinators";"three"
"Andrena_spp";-0,218929517938017;0,240621668728824;"2020";2;"All";"Resources and 
phenology";"Pollinators";"three"
"Bombylius_major";-0,38755059954695;0,238291372049024;"2020";2;"All";"Resources and 
phenology";"Pollinators";"three"
"Braconidae";-0,0772796617378318;0,264263012140112;"2020";2;"All";"Resources and 
phenology";"Pollinators";"three"
"Dilophus_spp";-0,00623635328483284;0,336310379588993;"2020";2;"All";"Resources and 
phenology";"Pollinators";"three"
"Eristalis_spp";-0,0126588249479147;0,320380058906157;"2020";2;"All";"Resources and 
phenology";"Pollinators";"three"
"Eucera_spp";-0,0764043820936129;0,287058789728559;"2020";2;"All";"Resources and 
phenology";"Pollinators";"three"
"Lasioglossum_immunitum";-0,0793323546658425;0,278128872670249;"2020";2;"All";"Resources and 
phenology";"Pollinators";"three"
"Lasioglossum_malachurum";-0,425383592472461;0,197214364383322;"2020";2;"All";"Resources and 
phenology";"Pollinators";"three"
"Musca_spp";-0,109305416856622;0,313743307088265;"2020";2;"All";"Resources and 
phenology";"Pollinators";"three"
"Osmia_ligurica";-0,0653196818718739;0,319982772259104;"2020";2;"All";"Resources and 
phenology";"Pollinators";"three"
"Pangonius_spp";-0,0398712406961893;0,276461306257766;"2020";2;"All";"Resources and 
phenology";"Pollinators";"three"
"Sarcophaga_spp";-0,0951693280748966;0,309433898050243;"2020";2;"All";"Resources and 
phenology";"Pollinators";"three"
"Sphaerophoria_scripta";-0,0327342550321821;0,325194368826232;"2020";2;"All";"Resources and 
phenology";"Pollinators";"three"
"Ulidiidae";-0,563574382301863;0,242725342653392;"2020";2;"All";"Resources and 
phenology";"Pollinators";"three"
"BEMA";0,0180936634321828;0,171050951565341;"2019";3;"All";"Mean field";"Plants";"three"
"CETE";0,0193821151085624;0,167850140041944;"2019";3;"All";"Mean field";"Plants";"three"
"CHFU";-0,468324874804171;0,115935663262315;"2019";3;"All";"Mean field";"Plants";"three"
"CHMI";0,0194331096838595;0,187378190914712;"2019";3;"All";"Mean field";"Plants";"three"
"HOMA";0,0893384605674931;0,940191284702682;"2019";3;"All";"Mean field";"Plants";"three"
"LEMA";-0,864208661111565;0,319400676701505;"2019";3;"All";"Mean field";"Plants";"three"
"MESP";-0,593127239731776;0,117551237651703;"2019";3;"All";"Mean field";"Plants";"three"
"PAIN";0,0390463288166756;0,283038686891153;"2019";3;"All";"Mean field";"Plants";"three"
"PLCO";0,0194932405594744;0,179865112251641;"2019";3;"All";"Mean field";"Plants";"three"
"POMA";0,0210646216764223;0,175448161187168;"2019";3;"All";"Mean field";"Plants";"three"
"PUPA";0,0195684775295789;0,169767497577688;"2019";3;"All";"Mean field";"Plants";"three"
"SASO";0,0194232684297136;0,175347237832879;"2019";3;"All";"Mean field";"Plants";"three"
"SCLA";0,0197036216603635;0,183449040230229;"2019";3;"All";"Mean field";"Plants";"three"
"SOAS";0,0189720122575412;0,176532307192744;"2019";3;"All";"Mean field";"Plants";"three"
"Aelia_spp";0,0166063594549652;0,158874337379808;"2019";3;"All";"Mean field";"Herbivores";"three"
"Aphis_fabae";-0,00144396480597527;0,181991091861924;"2019";3;"All";"Mean field";"Herbivores";"three"
"Bruchidae";0,0166719739888931;0,182408033293856;"2019";3;"All";"Mean field";"Herbivores";"three"
"Cantharis_coronata";0,0128123632020715;0,184097356341752;"2019";3;"All";"Mean field";"Herbivores";"three"
"Cercopoidea";0,0176573995525392;0,171488644763915;"2019";3;"All";"Mean field";"Herbivores";"three"
"Cochlicella_barbara";-0,934480975516955;0,072614421740717;"2019";3;"All";"Mean field";"Herbivores";"three"
"Lasiocampa_trifolii_caterpillar";0,00380333362072106;0,170619441847341;"2019";3;"All";"Mean field";"Herbivores";"three"
"Lepidoptera_caterpillar";0,0119736890617111;0,183137598562411;"2019";3;"All";"Mean field";"Herbivores";"three"
"Malachius_bipustulatus";0,00863560820751779;0,170484702590535;"2019";3;"All";"Mean field";"Herbivores";"three"
"Meligethes_spp";0,01077378557271;0,183453711107051;"2019";3;"All";"Mean field";"Herbivores";"three"
"Oedemeridae";0,0163116382164061;0,179630344297045;"2019";3;"All";"Mean field";"Herbivores";"three"
"Otala_lactea";0,0173521484422925;0,177241642187475;"2019";3;"All";"Mean field";"Herbivores";"three"
"Psilothrix_viridicoerulea";-0,356695793954006;0,171873735835588;"2019";3;"All";"Mean field";"Herbivores";"three"
"Tessellana_tessellata";0,00415264152449827;0,168117041606481;"2019";3;"All";"Mean field";"Herbivores";"three"
"Theba_pisana";-0,0813362598597431;0,146083454550866;"2019";3;"All";"Mean field";"Herbivores";"three"
"Andrena_cinerea";-0,408642092661393;0,209056318133107;"2019";3;"All";"Mean field";"Pollinators";"three"
"Chrysotoxum_spp";-0,0101842942539512;0,261881622878205;"2019";3;"All";"Mean field";"Pollinators";"three"
"Colias_croceus";-0,00765034417012351;0,253722653377914;"2019";3;"All";"Mean field";"Pollinators";"three"
"Dilophus_spp";-0,340655802366594;0,183635524886633;"2019";3;"All";"Mean field";"Pollinators";"three"
"Eupeodes_corollae";-0,0485737526984104;0,261331738724817;"2019";3;"All";"Mean field";"Pollinators";"three"
"Musca_spp";-0,582949592029095;0,198828900612426;"2019";3;"All";"Mean field";"Pollinators";"three"
"Scaeva_spp";-0,547755820476547;0,175287870345028;"2019";3;"All";"Mean field";"Pollinators";"three"
"Sphaerophoria_scripta";-0,120524579352061;0,236846042566314;"2019";3;"All";"Mean field";"Pollinators";"three"
"Vanessa_cardui";-0,0104906318039224;0,263507273742057;"2019";3;"All";"Mean field";"Pollinators";"three"
"BEMA";0,00676327708254277;0,176622008158479;"2019";3;"All";"Resources";"Plants";"three"
"CETE";0,00733214810325153;0,153074217938232;"2019";3;"All";"Resources";"Plants";"three"
"CHFU";-0,422111881939718;0,0954623518536928;"2019";3;"All";"Resources";"Plants";"three"
"CHMI";0,00700711236208608;0,151347832679009;"2019";3;"All";"Resources";"Plants";"three"
"HOMA";0,0575479345959506;0,938889608973257;"2019";3;"All";"Resources";"Plants";"three"
"LEMA";-0,832355904795433;0,295704220038673;"2019";3;"All";"Resources";"Plants";"three"
"MESP";-0,640842682416206;0,0948730831084722;"2019";3;"All";"Resources";"Plants";"three"
"PAIN";0,00936336685374948;0,212808606192241;"2019";3;"All";"Resources";"Plants";"three"
"PLCO";0,00630118743768604;0,23193327323876;"2019";3;"All";"Resources";"Plants";"three"
"POMA";0,00115790756680311;0,130650944912483;"2019";3;"All";"Resources";"Plants";"three"
"PUPA";0,00935525776964353;0,176880341608526;"2019";3;"All";"Resources";"Plants";"three"
"SASO";0,00240308095939825;0,245272938270446;"2019";3;"All";"Resources";"Plants";"three"
"SCLA";0,010380225738864;0,172968867725077;"2019";3;"All";"Resources";"Plants";"three"
"SOAS";0,0040446593070346;0,14669427755638;"2019";3;"All";"Resources";"Plants";"three"
"Aelia_spp";0,00998827235536149;0,213780118787975;"2019";3;"All";"Resources";"Herbivores";"three"
"Aphis_fabae";-0,00741946160578657;0,212121597408986;"2019";3;"All";"Resources";"Herbivores";"three"
"Bruchidae";0,00900910542291176;0,20317912814706;"2019";3;"All";"Resources";"Herbivores";"three"
"Cantharis_coronata";-0,00369248430398281;0,148494779884474;"2019";3;"All";"Resources";"Herbivores";"three"
"Cercopoidea";0,0116511551470795;0,205196973223746;"2019";3;"All";"Resources";"Herbivores";"three"
"Cochlicella_barbara";-0,908317203708546;0,039510776582513;"2019";3;"All";"Resources";"Herbivores";"three"
"Lasiocampa_trifolii_caterpillar";0,00280332265926771;0,227568219163636;"2019";3;"All";"Resources";"Herbivores";"three"
"Lepidoptera_caterpillar";0,0119838893519431;0,215096540869359;"2019";3;"All";"Resources";"Herbivores";"three"
"Malachius_bipustulatus";0,00185006825432698;0,194027065660897;"2019";3;"All";"Resources";"Herbivores";"three"
"Meligethes_spp";0,00159855169209345;0,190159475739661;"2019";3;"All";"Resources";"Herbivores";"three"
"Oedemeridae";0,00828479844542631;0,197278978220256;"2019";3;"All";"Resources";"Herbivores";"three"
"Otala_lactea";0,0038968411400406;0,16218927067451;"2019";3;"All";"Resources";"Herbivores";"three"
"Psilothrix_viridicoerulea";-0,321041150218353;0,163750036339783;"2019";3;"All";"Resources";"Herbivores";"three"
"Tessellana_tessellata";0,000694379614831075;0,212794265374308;"2019";3;"All";"Resources";"Herbivores";"three"
"Theba_pisana";-0,0927587336750522;0,131224363079883;"2019";3;"All";"Resources";"Herbivores";"three"
"Andrena_cinerea";-0,464743228771613;0,284500001457524;"2019";3;"All";"Resources";"Pollinators";"three"
"Chrysotoxum_spp";-0,0449469066653601;0,305063095124801;"2019";3;"All";"Resources";"Pollinators";"three"
"Colias_croceus";-0,0371929223865776;0,361849807592243;"2019";3;"All";"Resources";"Pollinators";"three"
"Dilophus_spp";-0,395924553582102;0,220935385091895;"2019";3;"All";"Resources";"Pollinators";"three"
"Eupeodes_corollae";-0,0725465113014983;0,30089757668409;"2019";3;"All";"Resources";"Pollinators";"three"
"Musca_spp";-0,58791198378945;0,222328661100161;"2019";3;"All";"Resources";"Pollinators";"three"
"Scaeva_spp";-0,543199310261067;0,241512363259227;"2019";3;"All";"Resources";"Pollinators";"three"
"Sphaerophoria_scripta";-0,133450109141432;0,304871543401545;"2019";3;"All";"Resources";"Pollinators";"three"
"Vanessa_cardui";-0,0351766929775604;0,356018191908004;"2019";3;"All";"Resources";"Pollinators";"three"
"BEMA";0,00760335394217773;0,165555698025918;"2019";3;"All";"Resources and 
phenology";"Plants";"three"
"CETE";0,00230829558199225;0,148500626285759;"2019";3;"All";"Resources and 
phenology";"Plants";"three"
"CHFU";-0,458085745161018;0,0782195885626285;"2019";3;"All";"Resources and 
phenology";"Plants";"three"
"CHMI";0,00462568491431845;0,162988788685251;"2019";3;"All";"Resources and 
phenology";"Plants";"three"
"HOMA";0,0691376917233151;0,935730709990087;"2019";3;"All";"Resources and 
phenology";"Plants";"three"
"LEMA";-0,820703209779354;0,290648564156998;"2019";3;"All";"Resources and 
phenology";"Plants";"three"
"MESP";-0,6126990652123;0,117000446395123;"2019";3;"All";"Resources and 
phenology";"Plants";"three"
"PAIN";0,0124658126735638;0,233175351785465;"2019";3;"All";"Resources and 
phenology";"Plants";"three"
"PLCO";0,00725048194584413;0,219807030751079;"2019";3;"All";"Resources and 
phenology";"Plants";"three"
"POMA";0,0018780353895268;0,136236931643848;"2019";3;"All";"Resources and 
phenology";"Plants";"three"
"PUPA";0,00142961637662141;0,159541705627061;"2019";3;"All";"Resources and 
phenology";"Plants";"three"
"SASO";0,0020383352664441;0,22883768577514;"2019";3;"All";"Resources and 
phenology";"Plants";"three"
"SCLA";0,00591003337151025;0,175719812057445;"2019";3;"All";"Resources and 
phenology";"Plants";"three"
"SOAS";0,00151442221105687;0,135079920850382;"2019";3;"All";"Resources and 
phenology";"Plants";"three"
"Aelia_spp";0,000678689704215783;0,204429150786872;"2019";3;"All";"Resources and 
phenology";"Herbivores";"three"
"Aphis_fabae";-0,0200419284601971;0,191729952902871;"2019";3;"All";"Resources and 
phenology";"Herbivores";"three"
"Bruchidae";-0,00127999810827347;0,185848724175599;"2019";3;"All";"Resources and 
phenology";"Herbivores";"three"
"Cantharis_coronata";-0,00395756997251302;0,181990378604778;"2019";3;"All";"Resources and 
phenology";"Herbivores";"three"
"Cercopoidea";0,00668830510612944;0,224216735807745;"2019";3;"All";"Resources and 
phenology";"Herbivores";"three"
"Cochlicella_barbara";-0,911953032493608;0,0602892941030502;"2019";3;"All";"Resources and 
phenology";"Herbivores";"three"
"Lasiocampa_trifolii_caterpillar";-0,00804176296706549;0,183564326481007;"2019";3;"All";"Resources and 
phenology";"Herbivores";"three"
"Lepidoptera_caterpillar";0,00321945487277256;0,248747720821662;"2019";3;"All";"Resources and 
phenology";"Herbivores";"three"
"Malachius_bipustulatus";-0,00309069073750628;0,24945432897064;"2019";3;"All";"Resources and 
phenology";"Herbivores";"three"
"Meligethes_spp";-0,00142427297197108;0,218697000749896;"2019";3;"All";"Resources and 
phenology";"Herbivores";"three"
"Oedemeridae";0,00351964794948233;0,220777565073802;"2019";3;"All";"Resources and 
phenology";"Herbivores";"three"
"Otala_lactea";0,00190856248258984;0,195632200259231;"2019";3;"All";"Resources and 
phenology";"Herbivores";"three"
"Psilothrix_viridicoerulea";-0,33687310810693;0,193730525585658;"2019";3;"All";"Resources and 
phenology";"Herbivores";"three"
"Tessellana_tessellata";-0,00921402203884646;0,207921755030031;"2019";3;"All";"Resources and 
phenology";"Herbivores";"three"
"Theba_pisana";-0,0953562268340892;0,159575062931234;"2019";3;"All";"Resources and 
phenology";"Herbivores";"three"
"Andrena_cinerea";-0,447737837091157;0,251085002034245;"2019";3;"All";"Resources and 
phenology";"Pollinators";"three"
"Chrysotoxum_spp";-0,0422358325777304;0,328035491534502;"2019";3;"All";"Resources and 
phenology";"Pollinators";"three"
"Colias_croceus";-0,0549284402975168;0,313851988505091;"2019";3;"All";"Resources and 
phenology";"Pollinators";"three"
"Dilophus_spp";-0,386445425349034;0,27578799681197;"2019";3;"All";"Resources and 
phenology";"Pollinators";"three"
"Eupeodes_corollae";-0,0746010879143621;0,329461012397045;"2019";3;"All";"Resources and 
phenology";"Pollinators";"three"
"Musca_spp";-0,581143676475606;0,21541147192477;"2019";3;"All";"Resources and 
phenology";"Pollinators";"three"
"Scaeva_spp";-0,591673594751365;0,25229507317959;"2019";3;"All";"Resources and 
phenology";"Pollinators";"three"
"Sphaerophoria_scripta";-0,135063232514308;0,354333617792246;"2019";3;"All";"Resources and 
phenology";"Pollinators";"three"
"Vanessa_cardui";-0,0417727901652691;0,359517567109564;"2019";3;"All";"Resources and 
phenology";"Pollinators";"three"
"BEMA";0,0271215995441309;0,201157515159742;"2020";3;"All";"Mean field";"Plants";"three"
"CETE";-0,0621717278483178;0,161668833090534;"2020";3;"All";"Mean field";"Plants";"three"
"CHFU";-0,442848126853544;0,122325146081585;"2020";3;"All";"Mean field";"Plants";"three"
"CHMI";-0,332997489671791;0,145838761041801;"2020";3;"All";"Mean field";"Plants";"three"
"HOMA";0,101425851723275;0,788613553723802;"2020";3;"All";"Mean field";"Plants";"three"
"LEMA";-0,559488429037789;0,937041843370144;"2020";3;"All";"Mean field";"Plants";"three"
"MESP";0,0234957257399468;0,196738316300499;"2020";3;"All";"Mean field";"Plants";"three"
"PAIN";0,0254444342640061;0,21862648855121;"2020";3;"All";"Mean field";"Plants";"three"
"PLCO";0,0255658442329577;0,209415496609336;"2020";3;"All";"Mean field";"Plants";"three"
"POMA";0,0241578295670265;0,20251648193613;"2020";3;"All";"Mean field";"Plants";"three"
"PUPA";-0,798640129060421;0,0799174012911871;"2020";3;"All";"Mean field";"Plants";"three"
"SASO";0,0325756068750889;0,217597255435935;"2020";3;"All";"Mean field";"Plants";"three"
"SCLA";0,0252786697522599;0,192823190631139;"2020";3;"All";"Mean field";"Plants";"three"
"SOAS";0,0302001362247817;0,212726540701808;"2020";3;"All";"Mean field";"Plants";"three"
"Aelia_spp";0,00428291861791716;0,11779845068493;"2020";3;"All";"Mean field";"Herbivores";"three"
"Agriotes_spp";-0,0172226602170841;0,111541307850723;"2020";3;"All";"Mean field";"Herbivores";"three"
"Aiolopus_strepens";0,0129623915187328;0,134635799200305;"2020";3;"All";"Mean field";"Herbivores";"three"
"Aleyrodidae";0,0106016203661322;0,119446015872335;"2020";3;"All";"Mean field";"Herbivores";"three"
"Brassicogethes_spp";-0,74631594751902;0,0922214265270413;"2020";3;"All";"Mean field";"Herbivores";"three"
"Cassida_spp";0,0132715735477331;0,137297239265853;"2020";3;"All";"Mean field";"Herbivores";"three"
"Cleta_ramosaria_caterpillar";0,0160738530210306;0,147973421125727;"2020";3;"All";"Mean field";"Herbivores";"three"
"Cochlicella_barbara";-0,272878905872053;0,0991411593531296;"2020";3;"All";"Mean field";"Herbivores";"three"
"Coscinia_spp";0,0163744873635164;0,133545915540169;"2020";3;"All";"Mean field";"Herbivores";"three"
"Cryptocephalus_spp";0,0172930717653435;0,148944818747479;"2020";3;"All";"Mean field";"Herbivores";"three"
"Lasiocampa_trifolii_caterpillar";-0,245606227613435;0,109256138342553;"2020";3;"All";"Mean field";"Herbivores";"three"
"Lepidoptera_caterpillar";0,0174124822682721;0,138586705748513;"2020";3;"All";"Mean field";"Herbivores";"three"
"Malachius_bipustulatus";0,00545854915312555;0,137986980049136;"2020";3;"All";"Mean field";"Herbivores";"three"
"Miridae";0,0182127395297748;0,142202869253679;"2020";3;"All";"Mean field";"Herbivores";"three"
"Otala_lactea";0,019169754390476;0,13995203405455;"2020";3;"All";"Mean field";"Herbivores";"three"
"Psilothrix_viridicoerulea";-0,345919904355646;0,105898403250639;"2020";3;"All";"Mean field";"Herbivores";"three"
"Scyphophorus_spp";0,0180384514202063;0,134912194208661;"2020";3;"All";"Mean field";"Herbivores";"three"
"Tessellana_tessellata";-0,287355427058376;0,108933133406887;"2020";3;"All";"Mean field";"Herbivores";"three"
"Theba_pisana";-0,0131442495419414;0,113706023516047;"2020";3;"All";"Mean field";"Herbivores";"three"
